gene_code,T_cac14,T_cac5,T_cac10,T_cac13,T_cac16,T_cac4,T_cac9,T_cac8,T_cac3,T_cac6,T_cac2,T_cac7,T_cac11,T_cac12,T_cac1
ENSG00000104324,898.561,125,714.7176,313.60944,466.3241,662.7755,502.33294,906.61358,586.3041,411.73841,1093.58866,574.7362,487.4008,711.8002,941.71624
ENSG00000105810,2388.224,510.29,1088.08234,1120.57912,1442.31562,681.84387,1548.98619,1389.29572,2523.87244,738.63153,1340.7206,974.71226,957.99687,1050.62526,1874.85555
ENSG00000236249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124659,417.9998,232,294.99996,210,367.9999,369.00033,342,284.99968,234,198.00014,227.9998,258.00016,200,367.0002,305.00003
ENSG00000185155,5,2,11,11,2,3,3,5,4,5,1,6,16,13,4
ENSG00000182154,447,255,421,292,715,423,397,305,478,231,481,486,406,535,426
ENSG00000215372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137880,134.91672,53.43431,232.06194,64.37936,189.78375,146.04926,169.14366,94.4632,132.5169,63.59775,39.12138,147.30998,142.14969,130.6733,159.69308
ENSG00000235961,0,0,0,0,1.3474,0,0,0,0,0,0,0,0,0,1.76237
ENSG00000167779,121.35102,59.1275,124.7006,10.8876,72.72442,155.90448,124.466,81.8725,75.82274,33.9541,51.9158,45.60311,62.8399,77.39721,234.335
ENSG00000186881,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0
ENSG00000168398,152.2778,24.75625,108.99999,52.99995,196.30759,115.99995,124.4727,96.00003,134.1485,128.7593,139.74305,117.17126,202.0001,151.99995,91.75307
